"time","obs"
1971.71100266362,0.072
1971.71113013699,0.098
1971.71239155251,0.098
1971.7125,0.084
1971.71282724505,0.084
1971.71292808219,0.098
1971.71496004566,0.084
1971.71505136986,0.071
1971.71569824962,0.084
1971.7175,0.084
1971.71772260274,0.071
1971.72224315068,0.098
1971.72572488584,0.098
1971.72596651446,0.084
1971.73078767123,0.098
1971.7309303653,0.114
1971.73105593607,0.114
1971.7310673516,0.13
1971.73108828006,0.171
1971.73113394216,0.295
1971.73116628615,0.398
1971.73124429224,0.251
1971.73129756469,0.171
1971.73177511416,0.171
1971.73236872146,0.139
1971.73288622527,0.13
1971.73409436834,0.114
1971.73582001522,0.098
1971.74112442922,0.098
1971.74150684931,0.114
1971.74984018265,0.098
1971.75048325723,0.084
1971.75898211568,0.084
1971.75993150685,0.098
1971.76007800609,0.114
1971.76048706241,0.114
1971.76641362253,0.098
1971.76660958904,0.084
1971.77079908676,0.084
1971.77086187215,0.114
1971.7708847032,0.13
1971.77095890411,0.211
1971.77098934551,0.171
1971.77102929985,0.13
1971.77105022831,0.114
1971.77396118721,0.098
1971.77400684931,0.13
1971.77406773212,0.211
1971.77414764079,0.171
1971.77422945205,0.139
1971.77432648402,0.13
1971.77455479452,0.114
1971.77873097412,0.114
1971.77891171994,0.084
1971.77943493151,0.098
1971.78010083714,0.098
1971.78025114155,0.084
1971.78159817352,0.114
1971.78718987823,0.098
1971.78723554033,0.13
1971.78726978691,0.171
1971.78737633181,0.346
1971.7878348554,0.398
1971.78807267884,0.398
1971.78876712329,0.251
1971.79046423135,0.171
1971.79359969559,0.139
1971.79364916286,0.13
1971.79376902588,0.114
1971.797804414,0.139
1971.79792427702,0.211
1971.79811453577,0.171
1971.79830669711,0.139
1971.80618531202,0.139
1971.80728310502,0.13
1971.80984208524,0.114
1971.81349695586,0.098
1971.81804033486,0.114
1971.83700913242,0.114
1971.83903729072,0.139
1971.83911910198,0.211
1971.8394977169,0.171
1971.84691400304,0.139
1971.84708143075,0.211
1971.8473173516,0.171
1971.84901065449,0.171
1971.84916856925,0.139
1971.84988964992,0.139
1971.85002283105,0.211
1971.85071917808,0.171
1971.85079528158,0.13
1971.85083713851,0.114
1971.8516152968,0.13
1971.85306126332,0.171
1971.85325342466,0.211
1971.85431126332,0.171
1971.85436263318,0.13
1971.85438926941,0.114
1971.85442922374,0.098
1971.85464611872,0.13
1971.85468417047,0.139
1971.85541476408,0.139
1971.85558599696,0.211
1971.85601598174,0.171
1971.85716133942,0.171
1971.85754756469,0.295
1971.857804414,0.398
1971.85858066971,0.346
1971.85984589041,0.346
1971.86017503805,0.5
1971.86039383562,0.661
1971.86056126332,1.14
1971.86073059361,1.81
1971.8611434551,1.48
1971.86168188737,1
1971.8621194825,0.855
1971.86332762557,0.5
1971.87021499239,0.295
1971.880793379,0.211
1971.88112252664,0.251
1971.88238203957,0.251
1971.88288622527,0.398
1971.8853652968,0.295
1971.88570205479,0.5
1971.88578576865,0.581
1971.88597792998,1.19
1971.88636035008,1.14
1971.8872260274,0.661
1971.8883999239,0.5
1971.89032534247,0.398
1971.89171042618,0.398
1971.89221270928,0.449
1971.89228500761,0.5
1971.89264269406,0.91
1971.89286719939,1.48
1971.89300418569,1.94
1971.89320015221,2.35
1971.89352549467,3.19
1971.89396879756,2.52
1971.89444824962,2.21
1971.89631659056,1.41
1971.89722412481,1.19
1971.89784627093,1.14
1971.90343987823,0.742
1971.90658295282,0.581
1971.90682077626,0.5
1971.91206811263,0.5
1971.91238584475,0.581
1971.91302130898,1.09
1971.91359398782,1
1971.91392313546,1
1971.91440258752,1.41
1971.9152130898,1.41
1971.9187652207,1
1971.91925038052,1
1971.91991057839,1.19
1971.92216894977,1.3
1971.92375570776,1.14
1971.92703386606,0.855
1971.93062975647,0.581
1971.93299847793,0.581
1971.93427130898,0.5
1971.93554414003,0.449
1971.94426750381,0.398
1971.94501331811,0.449
1971.94622907154,0.5
1971.95191400304,0.398
1971.952195586,0.449
1971.9620738204,0.346
1971.96411339422,0.346
1971.96915334855,0.295
1971.97106544901,0.398
1971.97134703196,0.346
1971.98259703196,0.346
1971.98284627093,0.295
1971.98970129376,0.295
1971.99019977169,0.346
1971.99063165906,0.295
1971.99224505327,0.295
1971.9924238965,0.346
1971.99385083714,0.346
1971.99400684931,0.449
1971.99442351598,0.398
1971.99460235921,0.5
1971.99469178082,0.581
1971.99513888889,1.14
1971.99573249619,1.53
1971.99666666667,1.48
1971.99747907154,1.19
1972.00215753425,0.823
1972.00425584396,0.742
1972.00677557681,0.742
1972.00757627505,0.91
1972.0082858986,1.19
1972.00877163024,1.3
1972.00913023679,1.19
1972.01128377353,1.14
1972.01404068002,1
1972.01423421372,0.91
1972.01656231026,0.91
1972.0187670765,0.823
1972.01926608986,0.742
1972.01943875228,0.823
1972.02152588039,0.742
1972.02203438069,0.661
1972.02290528233,0.661
1972.02314625076,0.581
1972.02840391621,0.581
1972.02871129326,0.661
1972.03004515786,0.581
1972.03045878871,0.5
1972.03068268063,0.581
1972.03258955677,0.5
1972.03317395264,0.449
1972.03337887067,0.5
1972.0347430935,0.581
1972.03816029144,0.581
1972.03837279903,0.5
1972.03892304189,0.91
1972.03910519126,1.09
1972.03936513358,1.09
1972.04149400425,1
1972.04302899211,1
1972.04692243473,0.91
1972.04728293868,0.823
1972.05120863692,0.823
1972.05150652702,0.661
1972.05960837887,0.661
1972.0612894657,0.581
1972.06161961141,0.5
1972.07344793564,0.5
1972.07379326047,0.91
1972.07394125683,1.19
1972.07425812083,1.53
1972.07460534305,2.52
1972.07486338798,2.52
1972.07512712508,2.35
1972.07577792957,2.52
1972.07767721615,2.08
1972.07798079842,1.81
1972.07934881603,1.81
1972.08157255616,1.48
1972.0817945507,1.3
1972.08287037037,1.3
1972.0831986187,1.19
1972.08507513661,1.14
1972.0860257286,1.09
1972.08630843959,0.91
1972.08960230723,0.91
1972.09009373103,1.09
1972.0921523983,1
1972.09295878871,1.09
1972.09523186096,1.14
1972.0957346691,1.3
1972.09579918033,1.48
1972.09605912265,2.35
1972.09641962659,2.35
1972.09707612325,2.08
1972.09740437158,2.08
1972.09835116879,1.81
1972.09897730723,2.08
1972.10558401639,1.48
1972.10703172435,1.3
1972.10812462052,1.3
1972.10835989678,1.19
1972.10894998482,1.19
1972.10942622951,1.48
1972.10998785671,2.35
1972.11042235883,2.52
1972.11185678506,2.08
1972.11415452338,1.94
1972.11441636308,1.67
1972.11596653005,1.67
1972.11629098361,2.08
1972.11926229508,1.81
1972.11950705829,1.94
1972.11993397086,1.94
1972.12200212508,1.67
1972.12223550395,2.35
1972.12251631755,3.36
1972.12325060716,3.36
1972.12356367638,4.09
1972.125,4.27
1972.1251574833,4.81
1972.12538896478,4.63
1972.12709471767,3.91
1972.12924445962,3.36
1972.12981936855,3.19
1972.13266355495,3.19
1972.134023983,3.02
1972.13431238616,3.54
1972.13455335458,4.45
1972.13526677292,5.18
1972.13637295082,4.27
1972.13720969945,4.27
1972.13853976928,3.91
1972.14050356709,3.72
1972.1433287796,3.02
1972.14546903461,2.69
1972.1468579235,2.69
1972.14825060716,2.35
1972.15230532787,1.48
1972.15303961749,1.3
1972.15441522465,1.19
1972.16265938069,1
1972.16329880085,1
1972.1635891014,0.91
1972.16585078931,0.91
1972.16609744991,0.823
1972.16923762902,0.823
1972.16941977839,0.742
1972.17157900729,0.742
1972.17193951123,0.661
1972.1726472374,0.661
1972.17292046145,0.742
1972.1741575592,0.742
1972.17442888585,0.661
1972.17515179114,0.661
1972.17618776563,0.855
1972.17632627505,0.91
1972.17816105039,0.823
1972.17922738312,0.855
1972.17945506982,0.91
1972.18102610808,0.823
1972.18152322404,0.742
1972.18206587735,0.855
1972.18302595628,1
1972.18635777171,1
1972.18675242866,0.823
1972.18912416515,0.823
1972.18953210383,0.742
1972.19186778992,0.742
1972.19249392835,0.661
1972.19337621433,0.661
1972.19374810261,0.742
1972.19502314815,0.742
1972.19567205525,0.823
1972.20061285671,0.661
1972.20095248937,0.581
1972.2042482544,0.661
1972.20455183667,0.5
1972.20545499393,0.5
1972.20576426837,0.661
1972.20692547055,0.581
1972.20728028233,0.5
1972.20800129022,0.5
1972.20832384639,0.581
1972.21037302672,0.5
1972.211130085,0.581
1972.21140900121,0.5
1972.219768898,0.5
1972.22004022465,0.398
1972.22253149666,0.449
1972.22276867031,0.398
1972.22451047359,0.398
1972.22523907104,0.449
1972.22572290528,0.449
1972.22611187007,0.398
1972.2334965088,0.398
1972.23374506679,0.346
1972.23654561324,0.398
1972.23917729205,0.398
1972.24107468124,0.449
1972.24572328476,0.449
1972.2460325592,0.398
1972.25006451123,0.398
1972.25094110504,0.346
1972.25176457195,0.346
1972.25199415604,0.398
1972.25250645112,0.398
1972.25272654827,0.346
1972.25489526412,0.398
1972.25832384639,0.346
1972.26116044323,0.346
1972.26176760777,0.449
1972.26492486339,0.398
1972.26515255009,0.346
1972.26567433212,0.398
1972.2668715847,0.398
1972.26812196418,0.449
1972.26916363084,0.449
1972.27074984821,0.398
1972.27115968427,0.449
1972.27125455373,0.5
1972.27134942319,0.581
1972.27185223133,0.581
1972.27243283242,0.5
1972.2730153309,0.449
1972.27746281117,0.398
1972.27997685185,0.398
1972.28058970856,0.5
1972.28138091985,0.742
1972.28196341834,0.742
1972.28214936248,0.823
1972.28282103825,0.823
1972.28657597146,0.581
1972.28690611718,0.5
1972.28945051609,0.581
1972.29368738616,0.581
1972.29566256831,0.5
1972.29622040073,0.581
1972.2965069065,0.581
1972.29707043109,0.661
1972.29832650273,0.742
1972.30314397389,0.661
1972.31268404675,0.661
1972.31327982696,0.581
1972.31578058591,0.581
1972.31927178203,0.449
1972.32359782939,0.449
1972.34225865209,0.295
1972.34422055252,0.398
1972.34446341834,0.5
1972.34456397996,0.581
1972.3449965847,0.581
1972.34538365209,0.5
1972.3457688221,0.449
1972.34696417729,0.449
1972.34866044323,0.398
1972.34904561324,0.346
1972.35403195203,0.346
1972.35912833941,0.295
1972.35945279296,0.346
1972.36065573771,0.346
1972.36099157559,0.295
1972.3637997116,0.251
1972.36458143594,0.346
1972.36681276563,0.346
1972.36801760777,0.295
1972.36871394961,0.295
1972.36885625379,0.346
1972.36915983607,0.346
1972.36922244991,0.5
1972.36972525805,0.742
1972.36992448391,0.661
1972.37043108682,0.5
1972.37061892835,0.5
1972.37158090468,0.398
1972.37440801457,0.398
1972.37552937158,0.449
1972.37570962356,0.5
1972.37826350941,0.449
1972.37955942623,0.398
1972.37977762599,0.346
1972.38696303886,0.346
1972.38771440498,0.398
1972.39191712204,0.346
1972.39220362781,0.295
1972.39395491803,0.295
1972.39459813297,0.346
1972.39505350638,0.346
1972.39575364299,0.5
1972.39831322101,0.398
1972.4036335003,0.346
1972.40695013661,0.295
1972.41056466302,0.251
1972.41107506072,0.295
1972.41143556466,0.251
1972.41434426229,0.295
1972.41463646023,0.211
1972.42020150273,0.251
1972.4205942623,0.211
1972.42129439891,0.211
1972.42151070128,0.251
1972.42570582878,0.251
1972.43040945659,0.211
1972.43168260474,0.211
1972.43191408622,0.295
1972.4320924408,0.295
1972.43246432908,0.5
1972.43264647845,0.742
1972.43306390407,0.823
1972.43444140862,0.5
1972.4352174408,0.398
1972.43694975713,0.398
1972.43720780206,0.5
1972.43733872192,0.581
1972.43774286582,0.5
1972.43920765027,0.398
1972.44189814815,0.346
1972.44639875531,0.295
1972.44947442319,0.295
1972.44976662113,0.251
1972.45262978142,0.295
1972.45615513054,0.251
1972.45648337887,0.295
1972.45922320886,0.295
1972.46010549484,0.251
1972.46036164238,0.295
1972.4634828476,0.295
1972.46388888889,0.251
1972.46618472981,0.295
1972.46643897996,0.251
1972.4686797966,0.211
1972.47504743473,0.211
1972.49027777778,0.13
1972.49577830905,0.114
1972.49603635398,0.13
1972.49651829083,0.171
1972.49674787492,0.211
1972.49682946266,0.346
1972.4971026867,0.398
1972.49771174863,0.398
1972.49842326958,0.295
1972.49937575896,0.251
1972.50060336976,0.211
1972.50216871585,0.211
1972.50230153309,0.295
1972.50258614147,0.346
1972.50315535823,0.346
1972.50459737401,0.251
1972.50649286582,0.251
1972.50690649666,0.211
1972.50938448695,0.171
1972.51186247723,0.139
1972.51189852763,0.171
1972.51200667881,0.295
1972.51229508197,0.295
1972.51257589557,0.346
1972.51316218883,0.346
1972.51413554948,0.295
1972.51644467213,0.211
1972.51903650577,0.211
1972.51930024287,0.171
1972.5202773983,0.171
1972.52051836673,0.251
1972.5213133728,0.171
1972.52469831512,0.211
1972.52494497571,0.251
1972.52879098361,0.251
1972.52952337583,0.211
1972.53198998179,0.211
1972.53234099879,0.171
1972.5332346691,0.171
1972.53346425319,0.211
1972.53490626897,0.171
1972.53528384942,0.171
1972.53732733758,0.211
1972.53786050395,0.171
1972.54320734669,0.171
1972.54335534305,0.13
1972.54343693078,0.114
1972.54355077413,0.098
1972.54518442623,0.114
1972.5480343048,0.114
1972.54806656041,0.13
1972.54812348209,0.171
1972.54821265938,0.251
1972.54872115968,0.171
1972.55091074681,0.139
1972.55149324529,0.211
1972.55182339101,0.171
1972.55917387675,0.171
1972.56325895568,0.139
1972.56330449302,0.13
1972.5634126442,0.114
1972.56356823012,0.098
1972.56399893746,0.114
1972.56429682757,0.114
1972.56960003036,0.098
1972.56983151184,0.13
1972.5698732544,0.139
1972.57001745598,0.13
1972.57035519126,0.114
1972.57843047966,0.114
1972.57885739223,0.139
1972.58253263509,0.139
1972.58256109593,0.13
1972.58263129933,0.114
1972.58273186096,0.098
1972.58316256831,0.114
1972.58350409836,0.098
1972.589606102,0.098
1972.58991158166,0.114
1972.59105570735,0.114
1972.59133272617,0.139
1972.59206701579,0.139
1972.59213152702,0.171
1972.59225865209,0.251
1972.59275387067,0.211
1972.59387712508,0.171
1972.59500227687,0.139
1972.59713683971,0.13
1972.60266203704,0.114
1972.61058932908,0.114
1972.61085875835,0.139
1972.61095362781,0.13
1972.61117182757,0.114
1972.62494497571,0.114
1972.62520871281,0.084
1972.6259999241,0.084
1972.62990285367,0.098
1972.6372533394,0.084
1972.63760625379,0.098
1972.6399931694,0.098
1972.64009373103,0.13
1972.64017152398,0.171
1972.64039541591,0.13
1972.64051495143,0.114
1972.64073884335,0.098
1972.64079766242,0.13
1972.64087545537,0.211
1972.64096083789,0.171
1972.64107278385,0.13
1972.6411335003,0.114
1972.64212773224,0.084
1972.64840619308,0.084
1972.64876479964,0.098
1972.64942888585,0.084
1972.65433173953,0.084
1972.65492182757,0.071
1972.6567585003,0.072
1972.65713228597,0.084
1972.65788365209,0.084
1972.65795765027,0.072
1972.6581284153,0.046
1972.65945279296,0.071
1972.67036657559,0.072
1972.67042159988,0.114
1972.6704348816,0.13
1972.67047662417,0.211
1972.67054493018,0.171
1972.67063031269,0.13
1972.67067774742,0.114
1972.67074415604,0.098
1972.67137788403,0.084
1972.67605874317,0.084
1972.67609479356,0.114
1972.6761061779,0.13
1972.67614602307,0.211
1972.67621243169,0.171
1972.67629781421,0.13
1972.67634335155,0.114
1972.67640976017,0.098
1972.67663554948,0.084
1972.67716302368,0.084
1972.67741917122,0.071
1972.67911733455,0.084
1972.68936323619,0.072
1972.68948087432,0.114
1972.68952071949,0.139
1972.68955676988,0.13
1972.68963835762,0.114
1972.68975599575,0.098
1972.68992486339,0.098
1972.69017342137,0.058
1972.69198353066,0.058
1972.69253377353,0.084
1972.69339518822,0.071
1972.69527929569,0.072
1972.69546903461,0.098
1972.69819558288,0.084
1972.70136042805,0.084
1972.70159949909,0.071
1972.7064776867,0.084
1972.70669209168,0.114
1972.70680024287,0.139
1972.70747381603,0.13
1972.70904485428,0.114
1972.7100599575,0.098
1972.71745598057,0.098
1972.72316522465,0.072
1972.72523148148,0.084
1972.72640027322,0.071
1972.73338266545,0.072
1972.73356481481,0.098
1972.73380578324,0.084
1972.73544133273,0.071
1972.73566901943,0.046
1972.73614146934,0.058
1972.73663858531,0.058
1972.7550736187,0.071
1972.75572632058,0.058
1972.75880198846,0.071
1972.77120332423,0.072
1972.77138167881,0.098
1972.77185412872,0.071
1972.77269846691,0.071
1972.77299445962,0.046
1972.77434540073,0.058
1972.7788630844,0.058
1972.77916287189,0.098
1972.77928051002,0.13
1972.7793715847,0.171
1972.77958029751,0.295
1972.77985731633,0.5
1972.77999582574,0.661
1972.78060488767,0.91
1972.78094072556,0.91
1972.7810223133,0.855
1972.78161429873,0.5
1972.7817945507,0.449
1972.78303923801,0.295
1972.78320431087,0.211
1972.78554758652,0.211
1972.78643366727,0.171
1972.78731785064,0.139
1972.78914693382,0.13
1972.79341226472,0.114
1972.79377466606,0.139
1972.79381071645,0.13
1972.79389609897,0.114
1972.79401563449,0.098
1972.81180555556,0.114
1972.81205411354,0.084
1972.81225523679,0.084
1972.81274286582,0.098
1972.81311854888,0.098
1972.82428278689,0.114
1972.82444027019,0.13
1972.82473057073,0.171
1972.82493359138,0.295
1972.82520112325,0.5
1972.82530737705,0.91
1972.825702034,0.91
1972.82585382514,0.855
1972.82702071949,0.5
1972.82732430176,0.449
1972.82933173953,0.346
1972.8313733303,0.295
1972.83181352459,0.211
1972.83297472678,0.211
1972.84187348209,0.171
1972.85125227687,0.139
1972.86472563752,0.139
1972.86519998482,0.171
1972.86614867942,0.251
1972.86770453855,0.295
1972.8681883728,0.5
1972.86843123862,0.661
1972.86952413479,0.661
1972.86992827869,0.581
1972.87016545234,0.5
1972.87087887067,0.449
1972.87690118397,0.449
1972.87826350941,0.398
1972.88300129022,0.346
1972.8836198391,0.5
1972.88911088342,0.5
1972.88943343959,0.823
1972.8918886612,0.855
1972.89374810261,0.91
1972.89386194596,1.09
1972.89471766849,1.19
1972.89507817243,1.41
1972.89669854281,1.3
1972.89727724651,1.41
1972.89810261081,1.41
1972.89920878871,1.3
1972.90350447784,1.09
1972.9038630844,0.91
1972.90764647845,0.742
1972.90827261688,0.581
1972.90867106861,0.661
1972.91606898907,0.5
1972.91976700061,0.449
1972.92505881906,0.346
1972.925667881,0.449
1972.92743435033,0.449
1972.9277208561,0.398
1972.93592516697,0.398
1972.93642228294,0.5
1972.93719641773,0.5
1972.9375872799,0.581
1972.93863843352,0.581
1972.9389571949,0.661
1972.93923990589,1
1972.93936703097,1.48
1972.93954348816,2.35
1972.93968199757,3.19
1972.9401677292,3.02
1972.94136498179,2.21
1972.94210306618,2.21
1972.94519960534,1.48
1972.94685412872,1.3
1972.9500872799,1
1972.95411164238,0.855
1972.95473398604,0.823
1972.96560223133,0.5
1972.96593047966,0.449
1972.96775387067,0.5
1972.97418791743,0.398
1972.9876574833,0.295
1972.98797244991,0.346
1972.99297965999,0.346
1972.99330031876,0.398
1972.99340657256,0.5
1972.99367030965,0.91
1972.99382779296,1
1972.99396819976,0.823
1972.9946626442,0.823
1972.99496812386,0.661
1973.0005787037,0.581
1973.00167918944,0.5
1973.00386986301,0.5
1973.00418759513,0.449
1973.00954908676,0.449
1973.00991057839,0.398
1973.01227549467,0.398
1973.03594178082,0.295
1973.03636986301,0.251
1973.03660388128,0.295
1973.03706811263,0.346
1973.0376065449,0.251
1973.03892694064,0.251
1973.03946727549,0.346
1973.03973934551,0.5
1973.04104642314,0.5
1973.04223173516,0.398
1973.04251141553,0.398
1973.04315449011,0.5
1973.04943683409,0.5
1973.04998858447,1.14
1973.05017123288,1.41
1973.05104832572,1.53
1973.05130517504,1.48
1973.05297945205,1.19
1973.05863203957,0.91
1973.0597260274,1
1973.06170281583,0.91
1973.06367960426,0.855
1973.0748782344,0.581
1973.07516933029,0.91
1973.07529299848,1.48
1973.07543378995,2.35
1973.07554414003,3.19
1973.07611111111,5.36
1973.07675799087,4.09
1973.07808599696,3.02
1973.07920471842,2.52
1973.08091894977,2.21
1973.08119863014,2.21
1973.08436263318,1.67
1973.08549467275,1.67
1973.08636605784,2.08
1973.0876217656,1.67
1973.09055555556,1.41
1973.09970509893,0.91
1973.1001065449,0.91
1973.1112652207,0.742
1973.11183409437,0.91
1973.11270357686,1
1973.11319634703,0.91
1973.1149695586,0.91
1973.11515601218,1
1973.11535578387,1
1973.11559170472,1.09
1973.11740677321,1.09
